## SDSS/LSST colors as functions of Mr and FeH ########
## see MSandRGBcolors_v1.3.header
#   Mr      FeH      ug       gr       ri      iz     zy
  18.54   -0.20   2.0501   2.2335   2.3165   1.8430   1.0504 
  18.55   -0.20   2.0501   2.2345   2.3146   1.8441   1.0513 
  18.56   -0.20   2.0501   2.2355   2.3126   1.8452   1.0522 
  18.57   -0.20   2.0501   2.2365   2.3107   1.8463   1.0530 
  18.58   -0.20   2.0501   2.2375   2.3087   1.8474   1.0539 
  18.59   -0.20   2.0500   2.2385   2.3067   1.8485   1.0548 
  18.60   -0.20   2.0500   2.2395   2.3048   1.8496   1.0557 
  18.61   -0.20   2.0500   2.2405   2.3028   1.8507   1.0565 
  18.62   -0.20   2.0500   2.2415   2.3009   1.8517   1.0574 
  18.63   -0.20   2.0500   2.2425   2.2989   1.8528   1.0583 
  18.64   -0.20   2.0500   2.2435   2.2970   1.8539   1.0591 
  18.65   -0.20   2.0500   2.2445   2.2950   1.8550   1.0600 
  18.66   -0.20   2.0500   2.2455   2.2930   1.8561   1.0609 
  18.67   -0.20   2.0500   2.2465   2.2911   1.8572   1.0617 
  18.68   -0.20   2.0500   2.2475   2.2891   1.8583   1.0626 
  18.69   -0.20   2.0500   2.2485   2.2872   1.8593   1.0635 
  18.70   -0.20   2.0500   2.2495   2.2852   1.8604   1.0643 
  18.71   -0.20   2.0500   2.2505   2.2833   1.8615   1.0652 
  18.72   -0.20   2.0500   2.2515   2.2813   1.8626   1.0661 
  18.73   -0.20   2.0500   2.2525   2.2793   1.8637   1.0670 
  18.74   -0.20   2.0500   2.2535   2.2774   1.8648   1.0678 
  18.75   -0.20   2.0500   2.2545   2.2754   1.8659   1.0687 
  18.76   -0.20   2.0500   2.2555   2.2735   1.8670   1.0696 
  18.77   -0.20   2.0500   2.2565   2.2715   1.8680   1.0704 
  18.78   -0.20   2.0500   2.2575   2.2696   1.8691   1.0713 
  18.79   -0.20   2.0500   2.2585   2.2676   1.8702   1.0722 
  18.80   -0.20   2.0500   2.2595   2.2657   1.8713   1.0730 
  18.81   -0.20   2.0500   2.2605   2.2637   1.8724   1.0739 
  18.82   -0.20   2.0500   2.2615   2.2617   1.8735   1.0748 
  18.83   -0.20   2.0500   2.2625   2.2598   1.8746   1.0757 
  18.84   -0.20   2.0500   2.2635   2.2578   1.8757   1.0765 
  18.85   -0.20   2.0500   2.2645   2.2559   1.8767   1.0774 
  18.86   -0.20   2.0500   2.2655   2.2539   1.8778   1.0783 
  18.87   -0.20   2.0500   2.2665   2.2520   1.8789   1.0791 
  18.88   -0.20   2.0500   2.2675   2.2500   1.8800   1.0800 
  18.89   -0.20   2.0500   2.2685   2.2475   1.8811   1.0809 
  18.90   -0.20   2.0500   2.2695   2.2450   1.8823   1.0818 
  18.91   -0.20   2.0500   2.2705   2.2425   1.8834   1.0827 
  18.92   -0.20   2.0500   2.2715   2.2400   1.8845   1.0836 
  18.93   -0.20   2.0500   2.2725   2.2375   1.8857   1.0845 
  18.94   -0.20   2.0500   2.2735   2.2350   1.8868   1.0855 
  18.95   -0.20   2.0500   2.2745   2.2325   1.8880   1.0864 
  18.96   -0.20   2.0500   2.2755   2.2300   1.8891   1.0873 
  18.97   -0.20   2.0500   2.2765   2.2275   1.8902   1.0882 
  18.98   -0.20   2.0500   2.2775   2.2250   1.8914   1.0891 
  18.99   -0.20   2.0500   2.2785   2.2225   1.8925   1.0900 
  19.00   -0.20   2.0500   2.2795   2.2200   1.8936   1.0909 
  19.01   -0.20   2.0500   2.2805   2.2175   1.8948   1.0918 
  19.02   -0.20   2.0500   2.2815   2.2150   1.8959   1.0927 
  19.03   -0.20   2.0500   2.2825   2.2125   1.8970   1.0936 
  19.04   -0.20   2.0500   2.2835   2.2100   1.8982   1.0945 
  19.05   -0.20   2.0500   2.2845   2.2075   1.8993   1.0955 
  19.06   -0.20   2.0500   2.2855   2.2050   1.9005   1.0964 
  19.07   -0.20   2.0500   2.2865   2.2025   1.9016   1.0973 
  19.08   -0.20   2.0500   2.2875   2.2000   1.9027   1.0982 
  19.09   -0.20   2.0500   2.2885   2.1975   1.9039   1.0991 
  19.10   -0.20   2.0500   2.2895   2.1950   1.9050   1.1000 
  19.11   -0.20   2.0500   2.2905   2.1925   1.9061   1.1009 
  19.12   -0.20   2.0500   2.2915   2.1900   1.9073   1.1018 
  19.13   -0.20   2.0500   2.2925   2.1875   1.9084   1.1027 
  19.14   -0.20   2.0500   2.2935   2.1850   1.9095   1.1036 
  19.15   -0.20   2.0500   2.2945   2.1825   1.9107   1.1045 
  19.16   -0.20   2.0500   2.2955   2.1800   1.9118   1.1055 
  19.17   -0.20   2.0500   2.2965   2.1775   1.9130   1.1064 
  19.18   -0.20   2.0500   2.2975   2.1750   1.9141   1.1073 
  19.19   -0.20   2.0500   2.2985   2.1725   1.9152   1.1082 
  19.20   -0.20   2.0500   2.2995   2.1700   1.9164   1.1091 
  19.21   -0.20   2.0500   2.3005   2.1675   1.9175   1.1100 
  19.22   -0.20   2.0500   2.3015   2.1650   1.9186   1.1109 
  19.23   -0.20   2.0500   2.3025   2.1625   1.9198   1.1118 
  19.24   -0.20   2.0500   2.3035   2.1600   1.9209   1.1127 
  19.25   -0.20   2.0500   2.3045   2.1575   1.9220   1.1136 
  19.26   -0.20   2.0500   2.3055   2.1550   1.9232   1.1145 
  19.27   -0.20   2.0500   2.3065   2.1525   1.9243   1.1155 
  19.28   -0.20   2.0500   2.3075   2.1500   1.9255   1.1164 
  19.29   -0.20   2.0500   2.3085   2.1475   1.9266   1.1173 
  19.30   -0.20   2.0500   2.3095   2.1450   1.9277   1.1182 
  19.31   -0.20   2.0500   2.3105   2.1425   1.9289   1.1191 
  19.32   -0.20   2.0500   2.3115   2.1400   1.9300   1.1200 
  19.33   -0.20   2.0500   2.3125   2.1330   1.9335   1.1195 
  19.34   -0.20   2.0500   2.3135   2.1259   1.9370   1.1189 
  19.35   -0.20   2.0500   2.3145   2.1189   1.9405   1.1184 
  19.36   -0.20   2.0500   2.3155   2.1119   1.9441   1.1178 
  19.37   -0.20   2.0500   2.3165   2.1049   1.9476   1.1173 
  19.38   -0.20   2.0500   2.3175   2.0978   1.9511   1.1168 
  19.39   -0.20   2.0500   2.3185   2.0908   1.9546   1.1162 
  19.40   -0.20   2.0500   2.3195   2.0838   1.9581   1.1157 
  19.41   -0.20   2.0500   2.3205   2.0768   1.9616   1.1151 
  19.42   -0.20   2.0500   2.3215   2.0697   1.9651   1.1146 
  19.43   -0.20   2.0500   2.3225   2.0627   1.9686   1.1141 
  19.44   -0.20   2.0500   2.3235   2.0557   1.9722   1.1135 
  19.45   -0.20   2.0500   2.3245   2.0486   1.9757   1.1130 
  19.46   -0.20   2.0500   2.3255   2.0416   1.9792   1.1124 
  19.47   -0.20   2.0500   2.3265   2.0346   1.9827   1.1119 
  19.48   -0.20   2.0500   2.3275   2.0276   1.9862   1.1114 
  19.49   -0.20   2.0500   2.3285   2.0205   1.9897   1.1108 
  19.50   -0.20   2.0500   2.3295   2.0135   1.9932   1.1103 
  19.51   -0.20   2.0500   2.3305   2.0065   1.9968   1.1097 
  19.52   -0.20   2.0500   2.3315   1.9995   2.0003   1.1092 
  19.53   -0.20   2.0500   2.3325   1.9924   2.0038   1.1086 
  19.54   -0.20   2.0500   2.3335   1.9854   2.0073   1.1081 
  19.55   -0.20   2.0500   2.3345   1.9784   2.0108   1.1076 
  19.56   -0.20   2.0500   2.3355   1.9714   2.0143   1.1070 
  19.57   -0.20   2.0500   2.3365   1.9643   2.0178   1.1065 
  19.58   -0.20   2.0500   2.3375   1.9573   2.0214   1.1059 
  19.59   -0.20   2.0500   2.3385   1.9503   2.0249   1.1054 
  19.60   -0.20   2.0500   2.3395   1.9432   2.0284   1.1049 
  19.61   -0.20   2.0500   2.3405   1.9362   2.0319   1.1043 
  19.62   -0.20   2.0500   2.3415   1.9292   2.0354   1.1038 
  19.63   -0.20   2.0500   2.3425   1.9222   2.0389   1.1032 
  19.64   -0.20   2.0500   2.3435   1.9151   2.0424   1.1027 
  19.65   -0.20   2.0500   2.3445   1.9081   2.0459   1.1022 
  19.66   -0.20   2.0500   2.3455   1.9011   2.0495   1.1016 
  19.67   -0.20   2.0500   2.3465   1.8941   2.0530   1.1011 
  19.68   -0.20   2.0500   2.3475   1.8870   2.0565   1.1005 
  19.69   -0.20   2.0500   2.3485   1.8800   2.0600   1.1000 
  19.70   -0.20   2.0500   2.3495   1.8734   2.0634   1.0989 
  19.71   -0.20   2.0500   2.3505   1.8668   2.0668   1.0979 
  19.72   -0.20   2.0500   2.3515   1.8603   2.0703   1.0968 
  19.73   -0.20   2.0500   2.3525   1.8537   2.0737   1.0958 
  19.74   -0.20   2.0500   2.3535   1.8471   2.0771   1.0947 
  19.75   -0.20   2.0500   2.3545   1.8405   2.0805   1.0937 
  19.76   -0.20   2.0500   2.3555   1.8339   2.0839   1.0926 
  19.77   -0.20   2.0500   2.3565   1.8274   2.0874   1.0916 
  19.78   -0.20   2.0500   2.3575   1.8208   2.0908   1.0905 
  19.79   -0.20   2.0500   2.3585   1.8142   2.0942   1.0895 
  19.80   -0.20   2.0500   2.3595   1.8076   2.0976   1.0884 
  19.81   -0.20   2.0500   2.3605   1.8011   2.1011   1.0874 
  19.82   -0.20   2.0500   2.3615   1.7945   2.1045   1.0863 
  19.83   -0.20   2.0500   2.3625   1.7879   2.1079   1.0853 
  19.84   -0.20   2.0500   2.3635   1.7813   2.1113   1.0842 
  19.85   -0.20   2.0500   2.3645   1.7747   2.1147   1.0832 
  19.86   -0.20   2.0500   2.3655   1.7682   2.1182   1.0821 
  19.87   -0.20   2.0500   2.3665   1.7616   2.1216   1.0811 
  19.88   -0.20   2.0500   2.3675   1.7550   2.1250   1.0800 
  19.89   -0.20   2.0500   2.3685   1.7484   2.1284   1.0789 
  19.90   -0.20   2.0500   2.3695   1.7418   2.1318   1.0779 
  19.91   -0.20   2.0500   2.3705   1.7353   2.1353   1.0768 
  19.92   -0.20   2.0500   2.3715   1.7287   2.1387   1.0758 
  19.93   -0.20   2.0500   2.3725   1.7221   2.1421   1.0747 
  19.94   -0.20   2.0500   2.3735   1.7155   2.1455   1.0737 
  19.95   -0.20   2.0500   2.3745   1.7089   2.1489   1.0726 
  19.96   -0.20   2.0500   2.3755   1.7024   2.1524   1.0716 
  19.97   -0.20   2.0500   2.3765   1.6958   2.1558   1.0705 
  19.98   -0.20   2.0500   2.3775   1.6892   2.1592   1.0695 
  19.99   -0.20   2.0500   2.3785   1.6826   2.1626   1.0684 
  20.00   -0.20   2.0500   2.3795   1.6761   2.1661   1.0674 
  20.01   -0.20   2.0500   2.3805   1.6695   2.1695   1.0663 
  20.02   -0.20   2.0500   2.3815   1.6629   2.1729   1.0653 
  20.03   -0.20   2.0500   2.3825   1.6563   2.1763   1.0642 
  20.04   -0.20   2.0500   2.3835   1.6497   2.1797   1.0632 
  20.05   -0.20   2.0500   2.3845   1.6432   2.1832   1.0621 
  20.06   -0.20   2.0500   2.3855   1.6366   2.1866   1.0611 
  20.07   -0.20   2.0500   2.3865   1.6300   2.1900   1.0600 
  20.08   -0.20   2.0500   2.3875   1.6326   2.1789   1.0574 
  20.09   -0.20   2.0500   2.3885   1.6352   2.1678   1.0548 
  20.10   -0.20   2.0500   2.3895   1.6378   2.1567   1.0522 
  20.11   -0.20   2.0500   2.3905   1.6404   2.1456   1.0496 
  20.12   -0.20   2.0500   2.3915   1.6430   2.1344   1.0470 
  20.13   -0.20   2.0500   2.3925   1.6456   2.1233   1.0444 
  20.14   -0.20   2.0500   2.3935   1.6481   2.1122   1.0419 
  20.15   -0.20   2.0500   2.3945   1.6507   2.1011   1.0393 
  20.16   -0.20   2.0500   2.3955   1.6533   2.0900   1.0367 
  20.17   -0.20   2.0500   2.3965   1.6559   2.0789   1.0341 
  20.18   -0.20   2.0500   2.3975   1.6585   2.0678   1.0315 
  20.19   -0.20   2.0500   2.3985   1.6611   2.0567   1.0289 
  20.20   -0.20   2.0500   2.3995   1.6637   2.0456   1.0263 
  20.21   -0.20   2.0500   2.4005   1.6663   2.0344   1.0237 
  20.22   -0.20   2.0500   2.4015   1.6689   2.0233   1.0211 
  20.23   -0.20   2.0500   2.4025   1.6715   2.0122   1.0185 
  20.24   -0.20   2.0500   2.4035   1.6741   2.0011   1.0159 
  20.25   -0.20   2.0500   2.4045   1.6767   1.9900   1.0133 
  20.26   -0.20   2.0500   2.4055   1.6793   1.9789   1.0107 
  20.27   -0.20   2.0500   2.4065   1.6819   1.9678   1.0081 
  20.28   -0.20   2.0500   2.4075   1.6844   1.9567   1.0056 
  20.29   -0.20   2.0500   2.4085   1.6870   1.9456   1.0030 
  20.30   -0.20   2.0500   2.4095   1.6896   1.9344   1.0004 
  20.31   -0.20   2.0500   2.4105   1.6922   1.9233   0.9978 
  20.32   -0.20   2.0500   2.4115   1.6948   1.9122   0.9952 
  20.33   -0.20   2.0500   2.4125   1.6974   1.9011   0.9926 
  20.34   -0.20   2.0500   2.4135   1.7000   1.8900   0.9900 
  20.35   -0.20   2.0500   2.4145   1.7011   1.8948   0.9919 
  20.36   -0.20   2.0500   2.4155   1.7023   1.8996   0.9937 
  20.37   -0.20   2.0500   2.4165   1.7034   1.9044   0.9956 
  20.38   -0.20   2.0500   2.4175   1.7046   1.9092   0.9975 
  20.39   -0.20   2.0500   2.4185   1.7057   1.9140   0.9993 
  20.40   -0.20   2.0500   2.4195   1.7068   1.9188   1.0012 
  20.41   -0.20   2.0500   2.4205   1.7080   1.9236   1.0031 
  20.42   -0.20   2.0500   2.4215   1.7091   1.9284   1.0050 
  20.43   -0.20   2.0500   2.4225   1.7102   1.9332   1.0068 
  20.44   -0.20   2.0500   2.4235   1.7114   1.9380   1.0087 
  20.45   -0.20   2.0500   2.4245   1.7125   1.9428   1.0106 
  20.46   -0.20   2.0500   2.4255   1.7137   1.9476   1.0124 
  20.47   -0.20   2.0500   2.4265   1.7148   1.9524   1.0143 
  20.48   -0.20   2.0500   2.4275   1.7159   1.9572   1.0162 
  20.49   -0.20   2.0500   2.4285   1.7171   1.9620   1.0180 
  20.50   -0.20   2.0500   2.4295   1.7182   1.9667   1.0199 
  20.51   -0.20   2.0500   2.4305   1.7193   1.9715   1.0218 
  20.52   -0.20   2.0500   2.4315   1.7205   1.9763   1.0237 
  20.53   -0.20   2.0500   2.4325   1.7216   1.9811   1.0255 
  20.54   -0.20   2.0500   2.4335   1.7228   1.9859   1.0274 
  20.55   -0.20   2.0500   2.4345   1.7239   1.9907   1.0293 
  20.56   -0.20   2.0500   2.4355   1.7250   1.9955   1.0311 
  20.57   -0.20   2.0500   2.4365   1.7262   2.0003   1.0330 
  20.58   -0.20   2.0500   2.4375   1.7273   2.0051   1.0349 
  20.59   -0.20   2.0500   2.4385   1.7285   2.0099   1.0367 
  20.60   -0.20   2.0500   2.4395   1.7296   2.0147   1.0386 
  20.61   -0.20   2.0500   2.4405   1.7307   2.0195   1.0405 
  20.62   -0.20   2.0500   2.4415   1.7319   2.0243   1.0424 
  20.63   -0.20   2.0500   2.4425   1.7330   2.0291   1.0442 
  20.64   -0.20   2.0500   2.4435   1.7341   2.0339   1.0461 
  20.65   -0.20   2.0500   2.4445   1.7353   2.0387   1.0480 
  20.66   -0.20   2.0500   2.4455   1.7364   2.0435   1.0498 
  20.67   -0.20   2.0500   2.4465   1.7376   2.0483   1.0517 
  20.68   -0.20   2.0500   2.4475   1.7387   2.0531   1.0536 
  20.69   -0.20   2.0500   2.4485   1.7398   2.0579   1.0554 
  20.70   -0.20   2.0500   2.4495   1.7410   2.0627   1.0573 
  20.71   -0.20   2.0500   2.4505   1.7421   2.0675   1.0592 
  20.72   -0.20   2.0500   2.4515   1.7433   2.0723   1.0611 
  20.73   -0.20   2.0500   2.4525   1.7444   2.0771   1.0629 
  20.74   -0.20   2.0500   2.4535   1.7455   2.0819   1.0648 
  20.75   -0.20   2.0500   2.4545   1.7467   2.0867   1.0667 
  20.76   -0.20   2.0500   2.4555   1.7478   2.0915   1.0685 
  20.77   -0.20   2.0500   2.4565   1.7489   2.0963   1.0704 
  20.78   -0.20   2.0500   2.4575   1.7501   2.1011   1.0723 
  20.79   -0.20   2.0500   2.4585   1.7512   2.1059   1.0741 
  20.80   -0.20   2.0500   2.4595   1.7524   2.1107   1.0760 
  20.81   -0.20   2.0500   2.4605   1.7535   2.1154   1.0779 
  20.82   -0.20   2.0500   2.4615   1.7546   2.1202   1.0798 
  20.83   -0.20   2.0500   2.4625   1.7558   2.1250   1.0816 
  20.84   -0.20   2.0500   2.4635   1.7569   2.1298   1.0835 
  20.85   -0.20   2.0500   2.4645   1.7580   2.1346   1.0854 
  20.86   -0.20   2.0500   2.4655   1.7592   2.1394   1.0872 
  20.87   -0.20   2.0500   2.4665   1.7603   2.1442   1.0891 
  20.88   -0.20   2.0500   2.4675   1.7615   2.1490   1.0910 
  20.89   -0.20   2.0500   2.4685   1.7626   2.1538   1.0928 
  20.90   -0.20   2.0500   2.4695   1.7637   2.1586   1.0947 
  20.91   -0.20   2.0500   2.4705   1.7649   2.1634   1.0966 
  20.92   -0.20   2.0500   2.4715   1.7660   2.1682   1.0985 
  20.93   -0.20   2.0500   2.4725   1.7672   2.1730   1.1003 
  20.94   -0.20   2.0500   2.4735   1.7683   2.1778   1.1022 
  20.95   -0.20   2.0500   2.4745   1.7694   2.1826   1.1041 
  20.96   -0.20   2.0500   2.4755   1.7706   2.1874   1.1059 
  20.97   -0.20   2.0500   2.4765   1.7717   2.1922   1.1078 
  20.98   -0.20   2.0500   2.4775   1.7728   2.1970   1.1097 
  20.99   -0.20   2.0500   2.4785   1.7740   2.2018   1.1115 
  21.00   -0.20   2.0500   2.4795   1.7751   2.2066   1.1134 
  21.01   -0.20   2.0500   2.4805   1.7763   2.2114   1.1153 
  21.02   -0.20   2.0500   2.4815   1.7774   2.2162   1.1172 
  21.03   -0.20   2.0500   2.4825   1.7785   2.2210   1.1190 
  21.04   -0.20   2.0500   2.4835   1.7797   2.2258   1.1209 
  21.05   -0.20   2.0500   2.4845   1.7808   2.2306   1.1228 
  21.06   -0.20   2.0500   2.4855   1.7820   2.2354   1.1246 
  21.07   -0.20   2.0500   2.4865   1.7831   2.2402   1.1265 
  21.08   -0.20   2.0500   2.4875   1.7842   2.2450   1.1284 
  21.09   -0.20   2.0500   2.4885   1.7854   2.2498   1.1302 
  21.10   -0.20   2.0500   2.4895   1.7865   2.2546   1.1321 
  21.11   -0.20   2.0500   2.4905   1.7876   2.2593   1.1340 
  21.12   -0.20   2.0500   2.4915   1.7888   2.2641   1.1359 
  21.13   -0.20   2.0500   2.4925   1.7899   2.2689   1.1377 
  21.14   -0.20   2.0500   2.4935   1.7911   2.2737   1.1396 
  21.15   -0.20   2.0500   2.4945   1.7922   2.2785   1.1415 
  21.16   -0.20   2.0500   2.4955   1.7933   2.2833   1.1433 
  21.17   -0.20   2.0500   2.4965   1.7945   2.2881   1.1452 
  21.18   -0.20   2.0500   2.4975   1.7956   2.2929   1.1471 
  21.19   -0.20   2.0500   2.4985   1.7967   2.2977   1.1489 
  21.20   -0.20   2.0500   2.4995   1.7979   2.3025   1.1508 
  21.21   -0.20   2.0500   2.5005   1.7990   2.3073   1.1527 
  21.22   -0.20   2.0500   2.5015   1.8002   2.3121   1.1546 
  21.23   -0.20   2.0500   2.5025   1.8013   2.3169   1.1564 
  21.24   -0.20   2.0500   2.5035   1.8024   2.3217   1.1583 
  21.25   -0.20   2.0500   2.5045   1.8036   2.3265   1.1602 
  21.26   -0.20   2.0500   2.5055   1.8047   2.3313   1.1620 
  21.27   -0.20   2.0500   2.5065   1.8059   2.3361   1.1639 
  21.28   -0.20   2.0500   2.5075   1.8070   2.3409   1.1658 
  21.29   -0.20   2.0500   2.5085   1.8081   2.3457   1.1676 
  21.30   -0.20   2.0500   2.5095   1.8093   2.3505   1.1695 
  21.31   -0.20   2.0500   2.5105   1.8104   2.3553   1.1714 
  21.32   -0.20   2.0500   2.5115   1.8115   2.3601   1.1733 
  21.33   -0.20   2.0500   2.5125   1.8127   2.3649   1.1751 
  21.34   -0.20   2.0500   2.5135   1.8138   2.3697   1.1770 
  21.35   -0.20   2.0500   2.5145   1.8150   2.3745   1.1789 
  21.36   -0.20   2.0500   2.5155   1.8161   2.3793   1.1807 
  21.37   -0.20   2.0500   2.5165   1.8172   2.3841   1.1826 
  21.38   -0.20   2.0500   2.5175   1.8184   2.3889   1.1845 
  21.39   -0.20   2.0500   2.5185   1.8195   2.3937   1.1863 
  21.40   -0.20   2.0500   2.5195   1.8207   2.3985   1.1882 
  21.41   -0.20   2.0500   2.5205   1.8218   2.4033   1.1901 
  21.42   -0.20   2.0500   2.5215   1.8229   2.4080   1.1920 
  21.43   -0.20   2.0500   2.5225   1.8241   2.4128   1.1938 
  21.44   -0.20   2.0500   2.5235   1.8252   2.4176   1.1957 
  21.45   -0.20   2.0500   2.5245   1.8263   2.4224   1.1976 
  21.46   -0.20   2.0500   2.5255   1.8275   2.4272   1.1994 
  21.47   -0.20   2.0500   2.5265   1.8286   2.4320   1.2013 
  21.48   -0.20   2.0500   2.5275   1.8298   2.4368   1.2032 
  21.49   -0.20   2.0500   2.5285   1.8309   2.4416   1.2050 
  21.50   -0.20   2.0500   2.5295   1.8320   2.4464   1.2069 
  21.51   -0.20   2.0500   2.5305   1.8332   2.4512   1.2088 
  21.52   -0.20   2.0500   2.5315   1.8343   2.4560   1.2107 
  21.53   -0.20   2.0500   2.5325   1.8354   2.4608   1.2125 
  21.54   -0.20   2.0500   2.5335   1.8366   2.4656   1.2144 
  21.55   -0.20   2.0500   2.5345   1.8377   2.4704   1.2163 
  21.56   -0.20   2.0500   2.5355   1.8389   2.4752   1.2181 
  21.57   -0.20   2.0500   2.5365   1.8400   2.4800   1.2200 
  21.58   -0.20   2.0500   2.5375   1.8412   2.4843   1.2233 
  21.59   -0.20   2.0500   2.5385   1.8425   2.4887   1.2265 
  21.60   -0.20   2.0500   2.5395   1.8437   2.4930   1.2298 
  21.61   -0.20   2.0500   2.5405   1.8450   2.4973   1.2331 
  21.62   -0.20   2.0500   2.5415   1.8462   2.5017   1.2364 
  21.63   -0.20   2.0500   2.5425   1.8474   2.5060   1.2396 
  21.64   -0.20   2.0500   2.5435   1.8487   2.5104   1.2429 
  21.65   -0.20   2.0500   2.5445   1.8499   2.5147   1.2462 
  21.66   -0.20   2.0500   2.5455   1.8512   2.5190   1.2495 
  21.67   -0.20   2.0500   2.5465   1.8524   2.5234   1.2527 
  21.68   -0.20   2.0500   2.5475   1.8536   2.5277   1.2560 
  21.69   -0.20   2.0500   2.5485   1.8549   2.5320   1.2593 
  21.70   -0.20   2.0500   2.5495   1.8561   2.5364   1.2626 
  21.71   -0.20   2.0500   2.5505   1.8573   2.5407   1.2658 
  21.72   -0.20   2.0500   2.5515   1.8586   2.5450   1.2691 
  21.73   -0.20   2.0500   2.5525   1.8598   2.5494   1.2724 
  21.74   -0.20   2.0500   2.5535   1.8611   2.5537   1.2757 
  21.75   -0.20   2.0500   2.5545   1.8623   2.5581   1.2789 
  21.76   -0.20   2.0500   2.5555   1.8635   2.5624   1.2822 
  21.77   -0.20   2.0500   2.5565   1.8648   2.5667   1.2855 
  21.78   -0.20   2.0500   2.5575   1.8660   2.5711   1.2888 
  21.79   -0.20   2.0500   2.5585   1.8673   2.5754   1.2920 
  21.80   -0.20   2.0500   2.5595   1.8685   2.5797   1.2953 
  21.81   -0.20   2.0500   2.5605   1.8697   2.5841   1.2986 
  21.82   -0.20   2.0500   2.5615   1.8710   2.5884   1.3019 
  21.83   -0.20   2.0500   2.5625   1.8722   2.5927   1.3051 
  21.84   -0.20   2.0500   2.5635   1.8735   2.5971   1.3084 
  21.85   -0.20   2.0500   2.5645   1.8747   2.6014   1.3117 
  21.86   -0.20   2.0500   2.5655   1.8759   2.6058   1.3150 
  21.87   -0.20   2.0500   2.5665   1.8772   2.6101   1.3182 
  21.88   -0.20   2.0500   2.5675   1.8784   2.6144   1.3215 
  21.89   -0.20   2.0500   2.5685   1.8796   2.6188   1.3248 
  21.90   -0.20   2.0500   2.5695   1.8809   2.6231   1.3281 
  21.91   -0.20   2.0500   2.5705   1.8821   2.6274   1.3313 
  21.92   -0.20   2.0500   2.5715   1.8834   2.6318   1.3346 
  21.93   -0.20   2.0500   2.5725   1.8846   2.6361   1.3379 
